Id,Product_Name,Price,Material,Percentage_Material,Certification1,Certification2,Shop_Name,Category,Subcategory,Origin,Care_Instruction
718,Jacket Ribbed,€ 199.88,Nylon,100,Fair Trade,Bluesign,Patagonia,Woman,Jacket,India,Machine wash 30°C
719,Jumper Slim Fit,€ 14.84,Wool,100,N/A,N/A,Penneys,Man,Jumper,Cambodia,Hand wash
720,Jacket Ribbed,€ 92.86,Acrylic,15.7,RWS,N/A,Zara,Man,Jacket,India,Hand wash
720,Jacket Ribbed,€ 92.86,Wool,3.6,RWS,N/A,Zara,Man,Jacket,India,Hand wash
720,Jacket Ribbed,€ 92.86,Polyester,80.7,RWS,N/A,Zara,Man,Jacket,India,Hand wash
721,Jumper Ribbed,€ 122.57,Merino Wool,100,Fair Trade,Bluesign,Patagonia,Man,Jumper,Italy,Hand wash
722,Sweater Cropped,€ 143.06,Recycled Cashmere,100,Fair Trade,Bluesign,Patagonia,Woman,Sweater,India,Hand wash
723,Jumper Ribbed,€ 15.69,Recycled Polyester,100,N/A,N/A,H&M,Man,Jumper,Thailand,Machine wash 30°C
724,Jumper Ribbed,€ 21.82,Organic Cotton,40.4,RWS,N/A,H&M,Woman,Jumper,India,Hand wash
724,Jumper Ribbed,€ 21.82,Cashmere,11.3,RWS,N/A,H&M,Woman,Jumper,India,Hand wash
724,Jumper Ribbed,€ 21.82,Wool,48.3,RWS,N/A,H&M,Woman,Jumper,India,Hand wash
725,Tshirt Cropped,€ 18.45,Viscose,63.1,Oeko-Tex 100,N/A,H&M,Man,Tshirt,India,Machine wash 30°C
725,Tshirt Cropped,€ 18.45,Elastane,29,Oeko-Tex 100,N/A,H&M,Man,Tshirt,India,Machine wash 30°C
725,Tshirt Cropped,€ 18.45,Lyocell,7.9,Oeko-Tex 100,N/A,H&M,Man,Tshirt,India,Machine wash 30°C
726,Jumper Asymmetric,€ 42.84,Elastane,100,Oeko-Tex 100,N/A,Zara,Woman,Jumper,Cambodia,Machine wash 30°C
727,Tshirt Ribbed,€ 61.99,Organic Cotton,33.5,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Portugal,Machine wash 30°C
727,Tshirt Ribbed,€ 61.99,Lyocell,22.1,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Portugal,Machine wash 30°C
727,Tshirt Ribbed,€ 61.99,Organic Cotton,44.5,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Portugal,Machine wash 30°C
728,Jumper Oversized,€ 37.58,Recycled Acrylic,100,Oeko-Tex 100,N/A,Zara,Man,Jumper,China,Machine wash 30°C
729,Jacket Slim Fit,€ 35.48,Wool,100,N/A,N/A,Penneys,Man,Jacket,Turkey,Hand wash
730,Sweater Asymmetric,€ 18.97,Recycled Cashmere,100,N/A,N/A,Penneys,Woman,Sweater,China,Hand wash
731,Jacket Oversized,€ 34.17,Recycled Polyester,100,N/A,N/A,Penneys,Man,Jacket,Bangladesh,Machine wash 30°C
732,Jacket Asymmetric,€ 329.25,Cotton,100,Fair Trade,N/A,Patagonia,Man,Jacket,India,Machine wash 30°C
733,Jumper Cropped,€ 23.13,Wool,21.3,N/A,N/A,Penneys,Man,Jumper,Portugal,Hand wash
733,Jumper Cropped,€ 23.13,Acrylic,55.4,N/A,N/A,Penneys,Man,Jumper,Portugal,Hand wash
733,Jumper Cropped,€ 23.13,Merino Wool,23.3,N/A,N/A,Penneys,Man,Jumper,Portugal,Hand wash
734,Jacket Textured,€ 214.98,Cotton,28.2,Fair Trade,Bluesign,Patagonia,Man,Jacket,Italy,Machine wash 30°C
734,Jacket Textured,€ 214.98,Recycled Polyester,71.8,Fair Trade,Bluesign,Patagonia,Man,Jacket,Italy,Machine wash 30°C
735,Sweater Slim Fit,€ 30.05,Wool,100,Oeko-Tex 100,N/A,H&M,Man,Sweater,Thailand,Hand wash
736,Jumper Asymmetric,€ 160.10,Merino Wool,100,Fair Trade,Bluesign,Patagonia,Man,Jumper,Portugal,Hand wash
737,Jacket Cropped,€ 115.15,Nylon,78.2,GRS,N/A,Zara,Man,Jacket,Thailand,Machine wash 30°C
737,Jacket Cropped,€ 115.15,Recycled Polyester,21.8,GRS,N/A,Zara,Man,Jacket,Thailand,Machine wash 30°C
738,Jumper Asymmetric,€ 15.05,Wool,2,N/A,N/A,Penneys,Woman,Jumper,Italy,Hand wash
738,Jumper Asymmetric,€ 15.05,Elastane,98,N/A,N/A,Penneys,Woman,Jumper,Italy,Hand wash
739,Tshirt Slim Fit,€ 13.97,Lyocell,100,Oeko-Tex 100,N/A,Zara,Woman,Tshirt,China,Machine wash 30°C
740,Sweater Ribbed,€ 38.68,Cotton,39.9,N/A,N/A,H&M,Woman,Sweater,China,Hand wash
740,Sweater Ribbed,€ 38.68,Elastane,50.2,N/A,N/A,H&M,Woman,Sweater,China,Hand wash
740,Sweater Ribbed,€ 38.68,Merino Wool,9.9,N/A,N/A,H&M,Woman,Sweater,China,Hand wash
741,Jumper Cropped,€ 52.54,Cashmere,24.7,RWS,N/A,Zara,Man,Jumper,India,Hand wash
741,Jumper Cropped,€ 52.54,Recycled Polyester,2.5,RWS,N/A,Zara,Man,Jumper,India,Hand wash
741,Jumper Cropped,€ 52.54,Recycled Cashmere,72.8,RWS,N/A,Zara,Man,Jumper,India,Hand wash
742,Jacket Ribbed,€ 72.68,Nylon,100,N/A,N/A,Zara,Woman,Jacket,China,Machine wash 30°C
743,Jumper Oversized,€ 187.44,Cashmere,100,Fair Trade,N/A,Patagonia,Man,Jumper,Bangladesh,Hand wash
744,Jumper Textured,€ 157.52,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Man,Jumper,India,Machine wash 30°C
745,Jumper Slim Fit,€ 23.44,Elastane,100,N/A,N/A,Penneys,Woman,Jumper,China,Machine wash 30°C
746,Sweater Slim Fit,€ 200.69,Cashmere,100,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Cambodia,Hand wash
747,Sweater Slim Fit,€ 119.79,Acrylic,100,Fair Trade,Bluesign,Patagonia,Man,Sweater,Cambodia,Machine wash 30°C
748,Jumper Slim Fit,€ 36.79,Acrylic,45.4,N/A,N/A,H&M,Man,Jumper,Portugal,Machine wash 30°C
748,Jumper Slim Fit,€ 36.79,Elastane,25.3,N/A,N/A,H&M,Man,Jumper,Portugal,Machine wash 30°C
748,Jumper Slim Fit,€ 36.79,Recycled Acrylic,29.3,N/A,N/A,H&M,Man,Jumper,Portugal,Machine wash 30°C
749,Sweater Textured,€ 59.78,Wool,67.1,N/A,N/A,Zara,Woman,Sweater,Cambodia,Hand wash
749,Sweater Textured,€ 59.78,Recycled Cashmere,12.3,N/A,N/A,Zara,Woman,Sweater,Cambodia,Hand wash
749,Sweater Textured,€ 59.78,Cashmere,20.6,N/A,N/A,Zara,Woman,Sweater,Cambodia,Hand wash
750,Tshirt Slim Fit,€ 15.20,Elastane,100,N/A,N/A,Zara,Man,Tshirt,Italy,Machine wash 30°C
751,Jacket Slim Fit,€ 29.79,Recycled Polyester,100,N/A,N/A,Penneys,Woman,Jacket,Bangladesh,Machine wash 30°C
752,Jumper Cropped,€ 10.86,Wool,100,N/A,N/A,Penneys,Man,Jumper,Vietnam,Hand wash
753,Jacket Asymmetric,€ 59.69,Nylon,75.2,Oeko-Tex 100,N/A,Zara,Man,Jacket,Bangladesh,Hand wash
753,Jacket Asymmetric,€ 59.69,Wool,24.8,Oeko-Tex 100,N/A,Zara,Man,Jacket,Bangladesh,Hand wash
754,Sweater Regular Fit,€ 239.37,Merino Wool,100,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Portugal,Hand wash
755,Jacket Textured,€ 339.70,Nylon,16.4,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Portugal,Hand wash
755,Jacket Textured,€ 339.70,Wool,33.4,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Portugal,Hand wash
755,Jacket Textured,€ 339.70,Acrylic,50.3,Fair Trade,Bluesign,Patagonia,Woman,Jacket,Portugal,Hand wash
756,Sweater Oversized,€ 34.95,Merino Wool,4.6,N/A,N/A,H&M,Woman,Sweater,Cambodia,Hand wash
756,Sweater Oversized,€ 34.95,Recycled Polyester,75.7,N/A,N/A,H&M,Woman,Sweater,Cambodia,Hand wash
756,Sweater Oversized,€ 34.95,Acrylic,19.6,N/A,N/A,H&M,Woman,Sweater,Cambodia,Hand wash
757,Tshirt Asymmetric,€ 73.36,Organic Cotton,6.2,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,Italy,Machine wash 30°C
757,Tshirt Asymmetric,€ 73.36,Organic Cotton,12.7,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,Italy,Machine wash 30°C
757,Tshirt Asymmetric,€ 73.36,Lyocell,81.1,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,Italy,Machine wash 30°C
758,Sweater Textured,€ 190.53,Cotton,63,Fair Trade,N/A,Patagonia,Man,Sweater,Bangladesh,Machine wash 30°C
758,Sweater Textured,€ 190.53,Elastane,37,Fair Trade,N/A,Patagonia,Man,Sweater,Bangladesh,Machine wash 30°C
759,Sweater Regular Fit,€ 190.05,Recycled Polyester,78.5,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Italy,Machine wash 30°C
759,Sweater Regular Fit,€ 190.05,Elastane,21.5,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Italy,Machine wash 30°C
760,Jacket Textured,€ 21.73,Wool,100,N/A,N/A,Penneys,Woman,Jacket,Thailand,Hand wash
761,Sweater Slim Fit,€ 25.93,Cashmere,100,RWS,N/A,H&M,Man,Sweater,India,Hand wash
762,Jacket Oversized,€ 85.48,Acrylic,100,N/A,N/A,Zara,Woman,Jacket,China,Machine wash 30°C
763,Jacket Textured,€ 64.62,Polyester,100,Oeko-Tex 100,N/A,H&M,Man,Jacket,Portugal,Machine wash 30°C
764,Jacket Ribbed,€ 68.24,Wool,100,N/A,N/A,H&M,Man,Jacket,China,Hand wash
765,Jacket Regular Fit,€ 305.80,Polyester,100,Fair Trade,N/A,Patagonia,Man,Jacket,Turkey,Machine wash 30°C
766,Tshirt Slim Fit,€ 7.81,Recycled Cotton,100,N/A,N/A,Penneys,Woman,Tshirt,Italy,Machine wash 30°C
767,Jacket Textured,€ 213.17,Acrylic,100,Fair Trade,Bluesign,Patagonia,Man,Jacket,India,Machine wash 30°C
768,Sweater Asymmetric,€ 118.76,Wool,100,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Vietnam,Hand wash
769,Tshirt Ribbed,€ 19.62,Polyester,100,N/A,N/A,Zara,Woman,Tshirt,Vietnam,Machine wash 30°C
770,Jumper Slim Fit,€ 163.28,Cotton,22.3,Fair Trade,N/A,Patagonia,Woman,Jumper,Turkey,Hand wash
770,Jumper Slim Fit,€ 163.28,Elastane,39,Fair Trade,N/A,Patagonia,Woman,Jumper,Turkey,Hand wash
770,Jumper Slim Fit,€ 163.28,Wool,38.7,Fair Trade,N/A,Patagonia,Woman,Jumper,Turkey,Hand wash
771,Jumper Oversized,€ 42.78,Merino Wool,100,RWS,N/A,Zara,Man,Jumper,China,Hand wash
772,Jacket Textured,€ 253.09,Recycled Nylon,100,Fair Trade,Bluesign,Patagonia,Man,Jacket,China,Machine wash 30°C
773,Jumper Textured,€ 109.11,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Woman,Jumper,Italy,Machine wash 30°C
774,Jacket Asymmetric,€ 233.80,Polyester,100,Fair Trade,Bluesign,Patagonia,Man,Jacket,Thailand,Machine wash 30°C
775,Jacket Oversized,€ 75.05,Recycled Polyester,12.3,GRS,N/A,Zara,Woman,Jacket,Portugal,Machine wash 30°C
775,Jacket Oversized,€ 75.05,Nylon,11.2,GRS,N/A,Zara,Woman,Jacket,Portugal,Machine wash 30°C
775,Jacket Oversized,€ 75.05,Recycled Nylon,76.5,GRS,N/A,Zara,Woman,Jacket,Portugal,Machine wash 30°C
776,Jumper Regular Fit,€ 131.08,Recycled Cashmere,100,Fair Trade,Bluesign,Patagonia,Woman,Jumper,Thailand,Hand wash
777,Tshirt Cropped,€ 53.72,Organic Cotton,100,Fair Trade,N/A,Patagonia,Man,Tshirt,India,Machine wash 30°C
778,Sweater Oversized,€ 19.51,Merino Wool,100,N/A,N/A,Penneys,Woman,Sweater,Cambodia,Hand wash
779,Jacket Asymmetric,€ 33.53,Nylon,100,N/A,N/A,Penneys,Woman,Jacket,Cambodia,Machine wash 30°C
780,Sweater Cropped,€ 8.79,Wool,32.1,N/A,N/A,Penneys,Man,Sweater,Turkey,Hand wash
780,Sweater Cropped,€ 8.79,Cotton,67.9,N/A,N/A,Penneys,Man,Sweater,Turkey,Hand wash
781,Tshirt Asymmetric,€ 70.17,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,Cambodia,Machine wash 30°C
782,Jumper Oversized,€ 18.93,Merino Wool,56.6,N/A,N/A,H&M,Man,Jumper,Thailand,Hand wash
782,Jumper Oversized,€ 18.93,Cashmere,16,N/A,N/A,H&M,Man,Jumper,Thailand,Hand wash
782,Jumper Oversized,€ 18.93,Recycled Acrylic,27.4,N/A,N/A,H&M,Man,Jumper,Thailand,Hand wash
783,Tshirt Cropped,€ 14.04,Elastane,100,N/A,N/A,Zara,Man,Tshirt,China,Machine wash 30°C
784,Tshirt Oversized,€ 17.45,Polyester,100,N/A,N/A,Zara,Man,Tshirt,Portugal,Machine wash 30°C
785,Jumper Ribbed,€ 220.27,Wool,42.6,Fair Trade,N/A,Patagonia,Man,Jumper,Italy,Hand wash
785,Jumper Ribbed,€ 220.27,Cotton,48.1,Fair Trade,N/A,Patagonia,Man,Jumper,Italy,Hand wash
785,Jumper Ribbed,€ 220.27,Cashmere,9.4,Fair Trade,N/A,Patagonia,Man,Jumper,Italy,Hand wash
786,Tshirt Oversized,€ 9.72,Cotton,100,Oeko-Tex 100,N/A,H&M,Woman,Tshirt,Italy,Machine wash 30°C
787,Sweater Slim Fit,€ 25.05,Acrylic,36.2,Oeko-Tex 100,N/A,H&M,Man,Sweater,Portugal,Machine wash 30°C
787,Sweater Slim Fit,€ 25.05,Organic Cotton,63.8,Oeko-Tex 100,N/A,H&M,Man,Sweater,Portugal,Machine wash 30°C
788,Jacket Textured,€ 167.18,Cotton,46.8,Fair Trade,Bluesign,Patagonia,Man,Jacket,Portugal,Machine wash 30°C
788,Jacket Textured,€ 167.18,Recycled Polyester,22.3,Fair Trade,Bluesign,Patagonia,Man,Jacket,Portugal,Machine wash 30°C
788,Jacket Textured,€ 167.18,Nylon,30.9,Fair Trade,Bluesign,Patagonia,Man,Jacket,Portugal,Machine wash 30°C
789,Jacket Textured,€ 36.57,Recycled Polyester,47.4,N/A,N/A,Penneys,Woman,Jacket,Cambodia,Machine wash 30°C
789,Jacket Textured,€ 36.57,Polyester,17.8,N/A,N/A,Penneys,Woman,Jacket,Cambodia,Machine wash 30°C
789,Jacket Textured,€ 36.57,Acrylic,34.8,N/A,N/A,Penneys,Woman,Jacket,Cambodia,Machine wash 30°C
790,Sweater Cropped,€ 18.81,Recycled Cashmere,36.6,N/A,N/A,Penneys,Woman,Sweater,China,Hand wash
790,Sweater Cropped,€ 18.81,Acrylic,61.3,N/A,N/A,Penneys,Woman,Sweater,China,Hand wash
790,Sweater Cropped,€ 18.81,Recycled Polyester,2.1,N/A,N/A,Penneys,Woman,Sweater,China,Hand wash
791,Tshirt Cropped,€ 10.59,Organic Cotton,100,N/A,N/A,H&M,Man,Tshirt,Bangladesh,Machine wash 30°C
792,Jacket Oversized,€ 79.06,Wool,100,Oeko-Tex 100,N/A,H&M,Woman,Jacket,Portugal,Hand wash
793,Jumper Asymmetric,€ 149.18,Cashmere,100,Fair Trade,N/A,Patagonia,Woman,Jumper,Portugal,Hand wash
794,Tshirt Asymmetric,€ 37.80,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,Thailand,Machine wash 30°C
795,Jacket Cropped,€ 180.65,Wool,59.9,Fair Trade,Bluesign,Patagonia,Man,Jacket,Italy,Hand wash
795,Jacket Cropped,€ 180.65,Recycled Nylon,36.9,Fair Trade,Bluesign,Patagonia,Man,Jacket,Italy,Hand wash
795,Jacket Cropped,€ 180.65,Recycled Polyester,3.2,Fair Trade,Bluesign,Patagonia,Man,Jacket,Italy,Hand wash
796,Jacket Textured,€ 76.62,Polyester,100,Oeko-Tex 100,N/A,Zara,Woman,Jacket,Vietnam,Machine wash 30°C
797,Jacket Asymmetric,€ 31.65,Polyester,100,N/A,N/A,H&M,Man,Jacket,China,Machine wash 30°C
798,Sweater Oversized,€ 16.26,Wool,44.3,N/A,N/A,Penneys,Woman,Sweater,Turkey,Hand wash
798,Sweater Oversized,€ 16.26,Acrylic,54.3,N/A,N/A,Penneys,Woman,Sweater,Turkey,Hand wash
798,Sweater Oversized,€ 16.26,Organic Cotton,1.4,N/A,N/A,Penneys,Woman,Sweater,Turkey,Hand wash
799,Jumper Cropped,€ 49.59,Merino Wool,100,RWS,N/A,Zara,Woman,Jumper,Bangladesh,Hand wash
800,Sweater Regular Fit,€ 167.86,Elastane,100,Fair Trade,Bluesign,Patagonia,Man,Sweater,Italy,Machine wash 30°C
801,Jacket Cropped,€ 75.99,Polyester,9.7,N/A,N/A,Zara,Man,Jacket,Turkey,Hand wash
801,Jacket Cropped,€ 75.99,Acrylic,49.1,N/A,N/A,Zara,Man,Jacket,Turkey,Hand wash
801,Jacket Cropped,€ 75.99,Wool,41.2,N/A,N/A,Zara,Man,Jacket,Turkey,Hand wash
802,Jacket Oversized,€ 83.28,Cotton,100,N/A,N/A,Zara,Man,Jacket,India,Machine wash 30°C
803,Sweater Regular Fit,€ 31.13,Elastane,46.5,N/A,N/A,H&M,Woman,Sweater,Vietnam,Machine wash 30°C
803,Sweater Regular Fit,€ 31.13,Organic Cotton,53.5,N/A,N/A,H&M,Woman,Sweater,Vietnam,Machine wash 30°C
804,Tshirt Asymmetric,€ 64.62,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,China,Machine wash 30°C
805,Tshirt Cropped,€ 59.01,Lyocell,100,Fair Trade,N/A,Patagonia,Man,Tshirt,Italy,Machine wash 30°C
806,Sweater Slim Fit,€ 19.51,Acrylic,100,N/A,N/A,H&M,Woman,Sweater,Cambodia,Machine wash 30°C
807,Jumper Oversized,€ 18.60,Recycled Polyester,100,Oeko-Tex 100,N/A,H&M,Man,Jumper,Bangladesh,Machine wash 30°C
808,Jumper Asymmetric,€ 20.13,Cashmere,100,N/A,N/A,Penneys,Man,Jumper,Italy,Hand wash
809,Sweater Oversized,€ 156.33,Elastane,100,Fair Trade,Bluesign,Patagonia,Woman,Sweater,China,Machine wash 30°C
810,Jacket Asymmetric,€ 181.94,Polyester,100,Fair Trade,Bluesign,Patagonia,Man,Jacket,Thailand,Machine wash 30°C
811,Jumper Asymmetric,€ 140.37,Acrylic,41.1,Fair Trade,Bluesign,Patagonia,Woman,Jumper,Vietnam,Machine wash 30°C
811,Jumper Asymmetric,€ 140.37,Recycled Polyester,58.9,Fair Trade,Bluesign,Patagonia,Woman,Jumper,Vietnam,Machine wash 30°C
812,Jumper Oversized,€ 41.62,Recycled Polyester,100,GRS,N/A,Zara,Woman,Jumper,Vietnam,Machine wash 30°C
813,Tshirt Cropped,€ 11.97,Elastane,100,N/A,N/A,H&M,Man,Tshirt,Turkey,Machine wash 30°C
814,Jacket Oversized,€ 40.27,Recycled Polyester,100,N/A,N/A,Penneys,Woman,Jacket,Cambodia,Machine wash 30°C
815,Sweater Asymmetric,€ 24.88,Recycled Polyester,47.1,RWS,N/A,H&M,Woman,Sweater,Turkey,Hand wash
815,Sweater Asymmetric,€ 24.88,Recycled Cashmere,22.5,RWS,N/A,H&M,Woman,Sweater,Turkey,Hand wash
815,Sweater Asymmetric,€ 24.88,Recycled Acrylic,30.4,RWS,N/A,H&M,Woman,Sweater,Turkey,Hand wash
816,Jacket Oversized,€ 22.38,Acrylic,100,N/A,N/A,Penneys,Man,Jacket,Portugal,Machine wash 30°C
817,Tshirt Textured,€ 4.20,Cotton,100,N/A,N/A,Penneys,Woman,Tshirt,Thailand,Machine wash 30°C
818,Jacket Regular Fit,€ 111.62,Cotton,100,Oeko-Tex 100,N/A,Zara,Man,Jacket,Italy,Machine wash 30°C
819,Jacket Textured,€ 31.79,Cotton,100,Oeko-Tex 100,N/A,H&M,Man,Jacket,Portugal,Machine wash 30°C
820,Jacket Oversized,€ 76.49,Polyester,100,Oeko-Tex 100,N/A,H&M,Man,Jacket,China,Machine wash 30°C
821,Tshirt Cropped,€ 22.27,Elastane,100,Oeko-Tex 100,N/A,Zara,Man,Tshirt,Vietnam,Machine wash 30°C
822,Jacket Textured,€ 36.21,Cotton,100,N/A,N/A,Penneys,Woman,Jacket,China,Machine wash 30°C
823,Tshirt Cropped,€ 47.48,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Man,Tshirt,Turkey,Machine wash 30°C
824,Tshirt Ribbed,€ 15.19,Polyester,80.7,N/A,N/A,Zara,Woman,Tshirt,Cambodia,Machine wash 30°C
824,Tshirt Ribbed,€ 15.19,Lyocell,2.2,N/A,N/A,Zara,Woman,Tshirt,Cambodia,Machine wash 30°C
824,Tshirt Ribbed,€ 15.19,Viscose,17.1,N/A,N/A,Zara,Woman,Tshirt,Cambodia,Machine wash 30°C
825,Jacket Asymmetric,€ 43.14,Recycled Nylon,100,N/A,N/A,Penneys,Woman,Jacket,Portugal,Machine wash 30°C
826,Tshirt Textured,€ 7.66,Cotton,100,N/A,N/A,Penneys,Man,Tshirt,Portugal,Machine wash 30°C
827,Tshirt Oversized,€ 28.37,Polyester,100,N/A,N/A,Zara,Man,Tshirt,Portugal,Machine wash 30°C
828,Jumper Textured,€ 25.60,Recycled Acrylic,100,N/A,N/A,H&M,Woman,Jumper,Vietnam,Machine wash 30°C
829,Tshirt Slim Fit,€ 11.48,Organic Cotton,35.6,N/A,N/A,H&M,Woman,Tshirt,Portugal,Machine wash 30°C
829,Tshirt Slim Fit,€ 11.48,Polyester,64.4,N/A,N/A,H&M,Woman,Tshirt,Portugal,Machine wash 30°C
830,Tshirt Cropped,€ 6.00,Organic Cotton,45.1,N/A,N/A,Penneys,Woman,Tshirt,Bangladesh,Machine wash 30°C
830,Tshirt Cropped,€ 6.00,Viscose,47.8,N/A,N/A,Penneys,Woman,Tshirt,Bangladesh,Machine wash 30°C
830,Tshirt Cropped,€ 6.00,Polyester,7.1,N/A,N/A,Penneys,Woman,Tshirt,Bangladesh,Machine wash 30°C
831,Tshirt Asymmetric,€ 18.75,Recycled Cotton,43.8,GRS,N/A,H&M,Man,Tshirt,Portugal,Machine wash 30°C
831,Tshirt Asymmetric,€ 18.75,Cotton,56.2,GRS,N/A,H&M,Man,Tshirt,Portugal,Machine wash 30°C
832,Sweater Regular Fit,€ 30.65,Organic Cotton,100,N/A,N/A,H&M,Woman,Sweater,Bangladesh,Machine wash 30°C
833,Jacket Asymmetric,€ 261.98,Recycled Nylon,47,Fair Trade,Bluesign,Patagonia,Man,Jacket,Vietnam,Machine wash 30°C
833,Jacket Asymmetric,€ 261.98,Cotton,53,Fair Trade,Bluesign,Patagonia,Man,Jacket,Vietnam,Machine wash 30°C
834,Tshirt Oversized,€ 64.29,Organic Cotton,100,Fair Trade,Bluesign,Patagonia,Woman,Tshirt,Thailand,Machine wash 30°C
835,Tshirt Regular Fit,€ 16.84,Recycled Polyester,100,N/A,N/A,H&M,Woman,Tshirt,Turkey,Machine wash 30°C
836,Jacket Ribbed,€ 175.93,Acrylic,100,Fair Trade,Bluesign,Patagonia,Woman,Jacket,China,Machine wash 30°C
837,Sweater Regular Fit,€ 23.05,Elastane,100,N/A,N/A,Penneys,Woman,Sweater,Turkey,Machine wash 30°C
838,Sweater Oversized,€ 24.49,Organic Cotton,100,N/A,N/A,Penneys,Woman,Sweater,China,Machine wash 30°C
839,Jacket Oversized,€ 35.75,Recycled Polyester,53.7,RWS,N/A,H&M,Woman,Jacket,Vietnam,Hand wash
839,Jacket Oversized,€ 35.75,Wool,2.3,RWS,N/A,H&M,Woman,Jacket,Vietnam,Hand wash
839,Jacket Oversized,€ 35.75,Recycled Nylon,44,RWS,N/A,H&M,Woman,Jacket,Vietnam,Hand wash
840,Sweater Regular Fit,€ 13.09,Wool,100,N/A,N/A,Penneys,Man,Sweater,Turkey,Hand wash
841,Jumper Asymmetric,€ 195.82,Recycled Cashmere,100,Fair Trade,Bluesign,Patagonia,Woman,Jumper,Thailand,Hand wash
842,Jacket Ribbed,€ 27.01,Nylon,100,N/A,N/A,Penneys,Woman,Jacket,Portugal,Machine wash 30°C
843,Tshirt Ribbed,€ 9.36,Cotton,100,N/A,N/A,H&M,Woman,Tshirt,Portugal,Machine wash 30°C
844,Jumper Ribbed,€ 23.05,Cashmere,37.5,N/A,N/A,Penneys,Woman,Jumper,Portugal,Hand wash
844,Jumper Ribbed,€ 23.05,Recycled Cashmere,62.5,N/A,N/A,Penneys,Woman,Jumper,Portugal,Hand wash
845,Jumper Cropped,€ 21.54,Recycled Polyester,5.5,N/A,N/A,H&M,Woman,Jumper,China,Hand wash
845,Jumper Cropped,€ 21.54,Merino Wool,94.5,N/A,N/A,H&M,Woman,Jumper,China,Hand wash
846,Sweater Slim Fit,€ 29.61,Merino Wool,25.1,Oeko-Tex 100,N/A,Zara,Man,Sweater,Turkey,Hand wash
846,Sweater Slim Fit,€ 29.61,Elastane,31.6,Oeko-Tex 100,N/A,Zara,Man,Sweater,Turkey,Hand wash
846,Sweater Slim Fit,€ 29.61,Cashmere,43.3,Oeko-Tex 100,N/A,Zara,Man,Sweater,Turkey,Hand wash
847,Jumper Regular Fit,€ 35.13,Recycled Cashmere,100,RWS,N/A,Zara,Man,Jumper,Portugal,Hand wash
848,Sweater Cropped,€ 25.94,Acrylic,100,Oeko-Tex 100,N/A,Zara,Woman,Sweater,China,Machine wash 30°C
849,Tshirt Cropped,€ 19.41,Viscose,100,N/A,N/A,Zara,Woman,Tshirt,Turkey,Machine wash 30°C
850,Jumper Oversized,€ 206.87,Elastane,100,Fair Trade,Bluesign,Patagonia,Man,Jumper,Thailand,Machine wash 30°C
851,Jumper Ribbed,€ 37.37,Acrylic,100,N/A,N/A,H&M,Man,Jumper,Vietnam,Machine wash 30°C
852,Jumper Cropped,€ 156.12,Cotton,44.5,Fair Trade,Bluesign,Patagonia,Woman,Jumper,Turkey,Machine wash 30°C
852,Jumper Cropped,€ 156.12,Organic Cotton,5.9,Fair Trade,Bluesign,Patagonia,Woman,Jumper,Turkey,Machine wash 30°C
852,Jumper Cropped,€ 156.12,Recycled Acrylic,49.7,Fair Trade,Bluesign,Patagonia,Woman,Jumper,Turkey,Machine wash 30°C
853,Jacket Regular Fit,€ 59.16,Recycled Nylon,100,N/A,N/A,H&M,Man,Jacket,Thailand,Machine wash 30°C
854,Sweater Oversized,€ 157.36,Merino Wool,100,Fair Trade,Bluesign,Patagonia,Woman,Sweater,Thailand,Hand wash
855,Sweater Cropped,€ 27.54,Merino Wool,39.2,N/A,N/A,H&M,Woman,Sweater,India,Hand wash
855,Sweater Cropped,€ 27.54,Elastane,60.8,N/A,N/A,H&M,Woman,Sweater,India,Hand wash
856,Sweater Ribbed,€ 47.00,Recycled Cashmere,54.6,N/A,N/A,Zara,Man,Sweater,India,Hand wash
856,Sweater Ribbed,€ 47.00,Cashmere,13.2,N/A,N/A,Zara,Man,Sweater,India,Hand wash
856,Sweater Ribbed,€ 47.00,Acrylic,32.2,N/A,N/A,Zara,Man,Sweater,India,Hand wash
857,Sweater Cropped,€ 13.89,Cotton,30.3,N/A,N/A,Penneys,Man,Sweater,Italy,Machine wash 30°C
857,Sweater Cropped,€ 13.89,Organic Cotton,69.7,N/A,N/A,Penneys,Man,Sweater,Italy,Machine wash 30°C
