Id,Brand,Product_Name,Price,Category,Subcategory,Score_100,S_final,S_env,Score_env_burden,Certification_Total,Material_CO2_norm,Material_Water_norm,Material_Energy_norm,Material_Chemical_norm,Care_CO2_norm,Care_Water_norm,Care_Energy_norm,Origin_Grid_norm,Origin_Transport_norm,Origin_Manufacturing_norm
332,Zara,Sweater Slim Fit,€ 36.48,Man,Sweater,47.0,0.4691309284493971,0.4691309284493971,0.5308690715506029,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
333,Zara,Jumper Textured,€ 59.76,Woman,Jumper,46.0,0.46460060794421953,0.46460060794421953,0.5353993920557805,0.0,0.15869686411149825,0.5870008906041265,0.3262101210121012,0.5320860448300795,1.0,1.0,1.0,0.3,0.1,0.35
334,Penneys,Jacket Oversized,€ 20.39,Man,Jacket,36.0,0.36453495912675615,0.36453495912675615,0.6354650408732438,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
335,Penneys,Tshirt Cropped,€ 11.92,Man,Tshirt,43.0,0.4254383151891771,0.4254383151891771,0.5745616848108229,0.0,0.2805400696864111,0.020910642719311267,0.5490649064906491,0.5451012292118584,1.0,1.0,1.0,0.45,0.35,0.55
336,Zara,Sweater Regular Fit,€ 52.65,Woman,Sweater,50.0,0.4991309284493972,0.4991309284493972,0.5008690715506028,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
337,Zara,Jumper Ribbed,€ 43.70,Man,Jumper,86.0,0.8596589812893279,0.7096589812893279,0.2903410187106721,0.15,0.2588850174216028,0.05629360249369156,0.46534653465346526,0.47288503253796094,0.0,0.0,0.0,0.65,0.4,0.6
338,Penneys,Jumper Slim Fit,€ 8.65,Woman,Jumper,64.0,0.6403724566137964,0.6403724566137964,0.3596275433862036,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.45,0.35,0.55
339,Patagonia,Tshirt Oversized,€ 76.31,Woman,Tshirt,68.0,0.6820928264620922,0.4820928264620923,0.5179071735379077,0.2,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45
340,Penneys,Tshirt Asymmetric,€ 4.33,Woman,Tshirt,45.0,0.4460386715016095,0.4460386715016095,0.5539613284983905,0.0,0.055881533101045294,0.4680124684577705,0.08921892189218919,0.22650036153289946,1.0,1.0,1.0,0.55,0.45,0.7
341,Patagonia,Tshirt Oversized,€ 48.58,Woman,Tshirt,95.0,0.949832158884845,0.5498321588848449,0.450167841115155,0.4,0.03614634146341464,0.23003562416505857,0.04892739273927394,0.13656905278380335,1.0,1.0,1.0,0.4,0.2,0.45
342,Penneys,Jumper Textured,€ 18.01,Woman,Jumper,49.0,0.49336164289354456,0.49336164289354456,0.5066383571064554,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35
343,Zara,Jumper Textured,€ 20.07,Man,Jumper,58.0,0.5790353871182294,0.47903538711822946,0.5209646128817705,0.1,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
344,H&M,Jacket Ribbed,€ 43.21,Woman,Jacket,42.0,0.41681642876945213,0.41681642876945213,0.5831835712305479,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55
345,H&M,Sweater Slim Fit,€ 15.28,Woman,Sweater,51.0,0.5090353871182296,0.5090353871182296,0.49096461288177046,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
346,H&M,Tshirt Asymmetric,€ 10.79,Man,Tshirt,54.0,0.5374861157885068,0.5374861157885068,0.4625138842114932,0.0,0.11571428571428574,0.04749146504378803,0.17838283828382842,0.23355025307302968,1.0,1.0,1.0,0.4,0.2,0.45
347,Patagonia,Jumper Ribbed,€ 167.69,Woman,Jumper,61.0,0.6133616428935444,0.4133616428935445,0.5866383571064555,0.2,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65
348,H&M,Sweater Ribbed,€ 37.20,Woman,Sweater,58.0,0.5837694214244598,0.5837694214244598,0.4162305785755403,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.7
349,Patagonia,Tshirt Slim Fit,€ 77.41,Woman,Tshirt,91.0,0.9120928264620924,0.5120928264620924,0.4879071735379076,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35
350,Zara,Jacket Textured,€ 84.33,Man,Jacket,40.0,0.4039621232692776,0.4039621232692776,0.5960378767307224,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.5,0.4,0.65
351,Patagonia,Jumper Asymmetric,€ 154.12,Man,Jumper,76.0,0.7561259884083141,0.3561259884083141,0.6438740115916859,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.55,0.45,0.7
352,H&M,Tshirt Ribbed,€ 7.56,Man,Tshirt,42.0,0.41709282646209234,0.41709282646209234,0.5829071735379077,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
353,Patagonia,Jacket Slim Fit,€ 325.82,Man,Jacket,86.0,0.8639878676680758,0.46398786766807576,0.5360121323319242,0.4,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.7
354,Patagonia,Sweater Ribbed,€ 166.87,Man,Sweater,100.0,1.0,0.8105878555854716,0.18941214441452836,0.2,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55
355,H&M,Jumper Cropped,€ 32.41,Woman,Jumper,42.0,0.41709282646209234,0.41709282646209234,0.5829071735379077,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
356,Zara,Tshirt Cropped,€ 17.74,Man,Tshirt,45.0,0.4511259884083142,0.3511259884083142,0.6488740115916858,0.1,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.55,0.45,0.75
357,Patagonia,Sweater Asymmetric,€ 159.22,Woman,Sweater,61.0,0.6120928264620924,0.41209282646209233,0.5879071735379077,0.2,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75
358,Zara,Tshirt Cropped,€ 18.98,Woman,Tshirt,39.0,0.3891972322459025,0.3891972322459025,0.6108027677540975,0.0,0.21437282229965157,0.5918992132996882,0.3507975797579757,0.6009580621836587,1.0,1.0,1.0,0.45,0.35,0.55
359,Patagonia,Jumper Cropped,€ 194.08,Man,Jumper,100.0,1.0,0.8516358622679783,0.14836413773202178,0.4,0.18182926829268292,0.037167878877838796,0.2886138613861386,0.3260303687635575,0.0,0.0,0.0,0.25,0.1,0.3
360,Penneys,Sweater Regular Fit,€ 15.79,Woman,Sweater,75.0,0.7508136830762585,0.7508136830762585,0.24918631692374146,0.0,0.17365853658536587,0.013566869526495473,0.25456545654565454,0.3000723065798988,0.0,0.0,0.0,0.55,0.45,0.75
361,Zara,Tshirt Asymmetric,€ 21.25,Woman,Tshirt,68.0,0.6755323436064016,0.4755323436064016,0.5244676563935984,0.2,0.11489547038327524,0.1101937063975063,0.2116336633663366,0.2579537237888647,1.0,1.0,1.0,0.5,0.4,0.65
362,H&M,Jumper Oversized,€ 25.07,Man,Jumper,58.0,0.5790353871182294,0.47903538711822946,0.5209646128817705,0.1,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
363,Patagonia,Sweater Oversized,€ 103.03,Man,Sweater,54.0,0.5445349591267561,0.344534959126756,0.655465040873244,0.2,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65
364,H&M,Jumper Ribbed,€ 22.51,Man,Jumper,67.0,0.6691309284493971,0.5691309284493972,0.43086907155060283,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3
365,Zara,Jacket Ribbed,€ 113.07,Man,Jacket,50.0,0.5005284665549469,0.4005284665549469,0.5994715334450531,0.1,0.2155923344947735,0.42750111325515805,0.4015676567656765,0.6000542299349241,1.0,1.0,1.0,0.45,0.35,0.55
366,Penneys,Jacket Ribbed,€ 38.42,Woman,Jacket,39.0,0.39453495912675607,0.39453495912675607,0.6054650408732439,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.4,0.2,0.45
367,Zara,Tshirt Ribbed,€ 10.66,Woman,Tshirt,64.0,0.6409208955592829,0.5409208955592829,0.4590791044407171,0.1,0.16844947735191637,0.05412275493543121,0.34213421342134204,0.37608459869848154,1.0,1.0,1.0,0.25,0.1,0.3
368,H&M,Jumper Oversized,€ 27.22,Man,Jumper,47.0,0.4661738329916657,0.4661738329916657,0.5338261670083343,0.0,0.14645993031358887,0.32134852308149026,0.3672717271727172,0.453181489515546,1.0,1.0,1.0,0.4,0.2,0.45
369,Penneys,Tshirt Oversized,€ 3.25,Woman,Tshirt,49.0,0.4851410859410905,0.4851410859410905,0.5148589140589095,0.0,0.17642857142857143,0.10715080896541486,0.32992299229922994,0.4850867678958786,1.0,1.0,1.0,0.4,0.2,0.45
370,Zara,Jumper Oversized,€ 46.06,Woman,Jumper,61.0,0.6092170105388155,0.5092170105388155,0.4907829894611845,0.1,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.65,0.4,0.6
371,Zara,Sweater Regular Fit,€ 52.20,Man,Sweater,68.0,0.6791309284493972,0.4791309284493971,0.5208690715506029,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65
372,Penneys,Jumper Slim Fit,€ 13.14,Man,Jumper,47.0,0.47403538711822946,0.47403538711822946,0.5259646128817705,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7
373,Penneys,Sweater Textured,€ 9.84,Woman,Sweater,50.0,0.49763855873550045,0.49763855873550045,0.5023614412644996,0.0,0.15660627177700348,0.2828187620602642,0.41584158415841577,0.5183477946493131,1.0,1.0,1.0,0.25,0.1,0.3
374,Zara,Jumper Regular Fit,€ 50.62,Woman,Jumper,75.0,0.7492170105388155,0.5992170105388155,0.4007829894611845,0.15,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.3,0.1,0.35
375,Penneys,Sweater Slim Fit,€ 14.88,Woman,Sweater,81.0,0.8105878555854716,0.8105878555854716,0.18941214441452836,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55
376,Patagonia,Sweater Regular Fit,€ 145.03,Woman,Sweater,98.0,0.9787694214244598,0.5787694214244598,0.42123057857554025,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.75
377,Penneys,Jumper Textured,€ 23.29,Woman,Jumper,43.0,0.4333616428935445,0.4333616428935445,0.5666383571064555,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
378,Patagonia,Sweater Oversized,€ 139.08,Man,Sweater,84.0,0.8414197743108711,0.6414197743108712,0.3585802256891289,0.2,0.4089198606271777,0.40674632625797824,0.6986248624862486,0.7215112075198843,0.0,0.0,0.0,0.45,0.35,0.55
379,H&M,Jacket Regular Fit,€ 41.41,Woman,Jacket,53.0,0.529130928449397,0.529130928449397,0.4708690715506029,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45
380,Patagonia,Jumper Oversized,€ 229.36,Woman,Jumper,90.0,0.9042170105388155,0.5042170105388155,0.49578298946118454,0.4,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.55,0.45,0.7
381,H&M,Tshirt Slim Fit,€ 9.10,Woman,Tshirt,48.0,0.4820928264620923,0.4820928264620923,0.5179071735379077,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45
382,Patagonia,Jacket Slim Fit,€ 218.68,Man,Jacket,89.0,0.8933616428935446,0.49336164289354456,0.5066383571064554,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35
383,Penneys,Tshirt Oversized,€ 9.81,Woman,Tshirt,39.0,0.3939621232692777,0.3939621232692777,0.6060378767307223,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.65,0.4,0.6
384,Zara,Sweater Oversized,€ 25.16,Man,Sweater,50.0,0.4992170105388155,0.4992170105388155,0.5007829894611845,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.55,0.45,0.75
385,H&M,Sweater Oversized,€ 26.40,Man,Sweater,44.0,0.43941850320987785,0.43941850320987785,0.5605814967901221,0.0,0.15479094076655053,0.8973745732521895,0.2024202420242024,0.6012292118582792,1.0,1.0,1.0,0.3,0.1,0.35
386,Zara,Jumper Cropped,€ 36.14,Woman,Jumper,85.0,0.8497343035572384,0.6497343035572385,0.3502656964427615,0.2,0.4252613240418118,0.28167210924743946,0.7466996699669967,0.6990238611713666,0.0,0.0,0.0,0.45,0.35,0.55
387,H&M,Sweater Textured,€ 31.26,Woman,Sweater,92.0,0.9161184276062628,0.7661184276062628,0.23388157239373722,0.15,0.21926132404181187,0.3160160308742764,0.4996699669966996,0.5538684020245842,0.0,0.0,0.0,0.3,0.1,0.35
388,H&M,Tshirt Textured,€ 6.74,Man,Tshirt,56.0,0.5591309284493973,0.5591309284493973,0.4408690715506028,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35
389,Zara,Jumper Textured,€ 47.43,Woman,Jumper,75.0,0.7487694214244598,0.5987694214244598,0.40123057857554023,0.15,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.5,0.4,0.65
390,Zara,Jacket Cropped,€ 111.89,Woman,Jacket,40.0,0.4039621232692776,0.4039621232692776,0.5960378767307224,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.5,0.4,0.65
391,Zara,Sweater Cropped,€ 40.93,Woman,Sweater,88.0,0.8818971414479889,0.7318971414479889,0.26810285855201105,0.15,0.18383275261324045,0.9725768146059076,0.22810781078107809,0.6465112075198844,0.0,0.0,0.0,0.25,0.1,0.3
392,Patagonia,Sweater Ribbed,€ 100.41,Woman,Sweater,83.0,0.8314084899611487,0.6314084899611486,0.3685915100388514,0.2,0.42776306620209054,0.49365444559893124,0.491034103410341,0.5734634851771511,0.0,0.0,0.0,0.55,0.45,0.7
393,H&M,Sweater Textured,€ 20.78,Man,Sweater,70.0,0.6987694214244597,0.5987694214244598,0.40123057857554023,0.1,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.5,0.4,0.65
394,Penneys,Sweater Cropped,€ 19.51,Man,Sweater,61.0,0.6053724566137964,0.6053724566137964,0.3946275433862036,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.55,0.45,0.7
395,H&M,Jumper Textured,€ 31.18,Man,Jumper,75.0,0.7542897543655597,0.7542897543655597,0.24571024563444036,0.0,0.3111010452961672,0.4237234674187323,0.5184818481848185,0.5537960954446856,0.0,0.0,0.0,0.25,0.1,0.3
396,Patagonia,Jacket Slim Fit,€ 182.52,Man,Jacket,85.0,0.8520000876014623,0.45200008760146226,0.5479999123985377,0.4,0.23372822299651566,0.012472168621047943,0.43685368536853675,0.44694504699927695,1.0,1.0,1.0,0.45,0.35,0.55
397,H&M,Jumper Asymmetric,€ 25.40,Man,Jumper,60.0,0.5991309284493972,0.4991309284493972,0.5008690715506028,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55
398,Zara,Jacket Slim Fit,€ 49.03,Man,Jacket,52.0,0.5168164287694521,0.41681642876945213,0.5831835712305479,0.1,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55
399,Zara,Sweater Regular Fit,€ 40.92,Woman,Sweater,87.0,0.8705878555854716,0.8705878555854716,0.12941214441452836,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.3,0.1,0.35
400,Patagonia,Jumper Cropped,€ 223.97,Woman,Jumper,91.0,0.9092170105388155,0.5092170105388155,0.4907829894611845,0.4,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.65,0.4,0.6
401,Patagonia,Jacket Cropped,€ 158.04,Man,Jacket,89.0,0.8868164287694522,0.4868164287694522,0.5131835712305478,0.4,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3
402,Zara,Jacket Slim Fit,€ 105.37,Woman,Jacket,43.0,0.4333616428935445,0.4333616428935445,0.5666383571064555,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
403,Patagonia,Jacket Oversized,€ 147.30,Man,Jacket,87.0,0.8689878676680758,0.46898786766807576,0.5310121323319242,0.4,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.65,0.4,0.6
404,H&M,Tshirt Cropped,€ 14.06,Man,Tshirt,45.0,0.4511259884083142,0.3511259884083142,0.6488740115916858,0.1,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.55,0.45,0.75
405,H&M,Jumper Cropped,€ 26.36,Man,Jumper,79.0,0.7860213675440928,0.7860213675440928,0.21397863245590726,0.0,0.3178745644599303,0.19094181386373754,0.5003300330033003,0.48063991323210414,0.0,0.0,0.0,0.25,0.1,0.3
406,Penneys,Sweater Regular Fit,€ 16.87,Woman,Sweater,61.0,0.614182340406033,0.614182340406033,0.38581765959396697,0.0,0.5154878048780488,0.24936915541042,0.7326182618261826,0.710701373825018,0.0,0.0,0.0,0.65,0.4,0.6
407,Penneys,Jumper Ribbed,€ 10.05,Man,Jumper,81.0,0.8105878555854716,0.8105878555854716,0.18941214441452836,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55
408,Penneys,Tshirt Cropped,€ 6.73,Woman,Tshirt,53.0,0.5335928130660157,0.5335928130660157,0.46640718693398436,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.45,0.35,0.55
409,Patagonia,Tshirt Regular Fit,€ 68.13,Man,Tshirt,68.0,0.6805363217868616,0.4805363217868617,0.5194636782131383,0.2,0.051609756097560966,0.4976621641680272,0.08151815181518149,0.21384671005061456,1.0,1.0,1.0,0.45,0.35,0.55
410,H&M,Jacket Textured,€ 58.03,Man,Jacket,70.0,0.6968762597705301,0.6968762597705301,0.30312374022946986,0.0,0.19510452961672475,0.044626688436989755,0.47579757975797576,0.565708604483008,0.0,0.0,0.0,0.55,0.45,0.75
411,Penneys,Sweater Slim Fit,€ 21.68,Woman,Sweater,51.0,0.5120928264620924,0.5120928264620924,0.4879071735379076,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35
412,Penneys,Sweater Textured,€ 20.53,Woman,Sweater,43.0,0.4333616428935445,0.4333616428935445,0.5666383571064555,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
413,Penneys,Jumper Textured,€ 19.05,Woman,Jumper,47.0,0.46903538711822956,0.46903538711822956,0.5309646128817704,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75
414,H&M,Sweater Regular Fit,€ 27.01,Man,Sweater,56.0,0.5591309284493972,0.4591309284493972,0.5408690715506028,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75
415,H&M,Jacket Ribbed,€ 27.92,Woman,Jacket,36.0,0.36453495912675615,0.36453495912675615,0.6354650408732438,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
416,Penneys,Sweater Ribbed,€ 22.27,Man,Sweater,47.0,0.4744997848282674,0.4744997848282674,0.5255002151717326,0.0,0.0974738675958188,0.24176747810598181,0.2024202420242024,0.3633405639913232,1.0,1.0,1.0,0.45,0.35,0.55
417,H&M,Jumper Textured,€ 31.18,Man,Jumper,53.0,0.5333616428935445,0.4333616428935445,0.5666383571064555,0.1,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55
418,Patagonia,Jacket Slim Fit,€ 340.04,Man,Jacket,100.0,1.0,0.6003724566137965,0.3996275433862036,0.4,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.55,0.45,0.75
419,Patagonia,Jumper Textured,€ 205.69,Man,Jumper,100.0,1.0,0.7431725500798375,0.2568274499201625,0.4,0.14128919860627182,0.03792489238533472,0.292079207920792,0.3469812002892263,0.0,0.0,0.0,0.55,0.45,0.75
420,H&M,Jumper Ribbed,€ 33.38,Woman,Jumper,59.0,0.5933616428935445,0.49336164289354456,0.5066383571064554,0.1,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35
421,Zara,Sweater Asymmetric,€ 33.22,Woman,Sweater,68.0,0.6790353871182295,0.47903538711822946,0.5209646128817705,0.2,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
422,Patagonia,Sweater Asymmetric,€ 217.60,Man,Sweater,90.0,0.8992170105388155,0.4992170105388155,0.5007829894611845,0.4,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.55,0.45,0.75
423,Zara,Jacket Regular Fit,€ 82.96,Woman,Jacket,77.0,0.7691309284493972,0.5691309284493972,0.43086907155060283,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3
424,Penneys,Sweater Ribbed,€ 24.16,Man,Sweater,64.0,0.6369908069267533,0.6369908069267533,0.36300919307324675,0.0,0.3789198606271777,0.2315533620305774,0.6414191419141914,0.6281995661605206,0.0,0.0,0.0,0.55,0.45,0.75
425,Patagonia,Jumper Textured,€ 192.06,Woman,Jumper,88.0,0.8790353871182295,0.47903538711822946,0.5209646128817705,0.4,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6
426,H&M,Jacket Oversized,€ 54.71,Man,Jacket,41.0,0.4146219273555447,0.4146219273555447,0.5853780726444553,0.0,0.14808362369337982,0.2671329968828855,0.32739273927392737,0.4611713665943601,1.0,1.0,1.0,0.65,0.4,0.6
427,Penneys,Jumper Oversized,€ 16.74,Woman,Jumper,77.0,0.765970484696838,0.765970484696838,0.23402951530316196,0.0,0.27801393728222995,0.1619971797535995,0.4316831683168316,0.41860086767895877,0.0,0.0,0.0,0.4,0.2,0.45
428,Zara,Jacket Cropped,€ 48.31,Man,Jacket,51.0,0.5064431217141977,0.4064431217141977,0.5935568782858023,0.1,0.24918118466898953,0.014030725842363069,0.49587458745874585,0.47648228488792477,1.0,1.0,1.0,0.55,0.45,0.7
429,H&M,Tshirt Asymmetric,€ 7.67,Man,Tshirt,48.0,0.4839621232692777,0.3839621232692777,0.6160378767307223,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.75
430,Patagonia,Jacket Textured,€ 213.02,Man,Jacket,79.0,0.7939621232692777,0.3939621232692777,0.6060378767307223,0.4,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.65,0.4,0.6
431,H&M,Tshirt Textured,€ 17.72,Man,Tshirt,66.0,0.6591309284493971,0.4591309284493972,0.5408690715506028,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75
